Liczba,Tweet,Label,,,
181,"   drogie MAP GUS skorygował już dane o PKB w 2020 do -2,7 proc.",0.0,,,
182,"Pół miliona bezrobotnych w Polsce jest aktywnych zawodowo? Bo jak inaczej wytłumaczyć różnice w stopie bezrobocia, podawanych przez Eurostat (mniej) i GUS (więcej)..  ",0.0,,,
183,To unijny sposób liczenia, wg GUS jest ponad 6% (1.1M) a i tak ta metodyka bierze tylko osoby zarejestrowane. Podajmy liczbę osób pracujących do tych w wieku produkcyjnym i poznamy golasa...,0.0,,
184,"   A czy ty wiesz czym jest bezrobocie ukryte? Czy wiesz że wg GUS bezrobocie w 2020 wzrosło o 50% w porównaniu do 2019. Więc nie pierdol, gdyż znam różnice w metodologii liczenia GUS i Eurostatu.",-1.0,,,
187,"    Matt. GUS czyli główny urząd statystyczny. Pisowski urząd, jak wszystkie. SETKI MILIARDÓW W DWA LATA!   Kto to będzie spłacał? Rząd który ""daje"" na 500? Czy my Polacy? Śmieci, prąd, podatek cukrowy... Tak spłacamy...  ",-1.0,,,
188,"   Gościu, sorry, ale ja nie mam charakteru Morawieckiego czy wyborców pis i nie łgam a tylko piszę na podstawie danych, w tym wypadku GUS. Po 2. Spadek bezrobocia następuje sukcesywnie od roku 2014 i początków koniunktury gospodarczej na świecie. Żadna w tym zasługa pis, tylko.....",-1.0,,,
189,"Stopa bezrobocia 3,1%? A dlaczego dane Eurostatu? Bo dla Eurostatu osoby które tylko aktywnie poszukiwały pracy w ciągu ostatnich tygodni, nie mają statusu bezrobotny. Czyli kolejne, standardowe kłamstwo Morawieckiego. GUS podaje, że stopa bezrobocia w styczniu 2021 wyniosła 6,5%",0.0,,,
190,"      Trochę mniej jest ujętych w danych GUS, tak ze 4 razy mniej, bo tyle ich płaci ZUS.  ",0.0,,,
191,"Mł.księgowy to była fajna praca: mało wymagająca i mało płatna (2016: najniższa + 200zł). Księgowałam FV, rachunki i wyciągi, uzg.salda, robiłam VAT-7 i sprawozdania z produkcji dla GUS. Czasami przelewy, a czasem listę płac i ECP u kadrowej. Do tego siedziałam w kasie czasami.",0.0,,,
192," To jakaś nowość?prognozy GUS są od lat jednoznaczne, teraz już nie prognozy tylko fakt:w Polsce nie ma zastępowalności pokoleń i nie ma szans na dodatni przyrost.Jedyny ratunek to przypływ ludzi z zewnątrz-system emerytalny runie-mówię to jako zwykły obywatel,oni też to wiedzą",0.0,,,
193,"   Weź sobie może sprawdź dane GUS, a nie Pierdolisz głupoty. Dziwne, że tam stopa bezrobocia w styczniu to ponad 6%, a tutaj kurwa 3% ",-1.0,,,
194,"Spojrzałem na ceny ziemi rolnej (GUS)   i zastanawiam się skąd ten pesymizm co do Podlasia . Prawie 36 000 zł/ha  za ziemię klasy V i VI  i ma być ona ""porzucona"" ?    ",0.0,,,
195,"Zasnąć czy nie zasnąć?   Trochę się obawiam, że będę miał koszmary związane z próbnymi...- :(",0.0,,,
196," GUS podaje co innego, pajac  kłamie jak zwykle.  ",-1.0,,,
197,A jakie dane ma  ?,0.0,,,
198," Eurostat stosuje stosuje metodologię zaliczającą pracę chwilową. Jakby stosowali metodologię pomaru zerowego  GUS bezrobocie porównywane byłoby na poziomie 8,7%. Cieszę się że  zrozumiałeś ...",0.0,,,
199,"Dobranoc, wszystkim!  Zycze też powodzenia z próbnymi z angielskiego!!! ",1.0,,,
200," Lotnisko dla wszystkich z którego będą latać max małe prywatne czartery  to teraz trochę faktów: wynajęcie cessny citation w jetstory na trasie GDA-WAW-GDA kosztuje 6000 eur, białostoczanin średnio zarabia 3200 (GUS 2018r). Czartery z Białegostoku tańsze raczej nie będą 1/2.",0.0,,,
201,To statystyki GUS. Ilość urodzeń spada od końca 2017 i jest w mocnym trendzie spadkowym. Wskaźnik dzietności też w trendzie spadkowym. Co ciekawsze Polki na emigracji w UK ( gdzie aborcja i antykoncepcja jest łatwo dostępna) rodza średnio więcej dzieci niż ich rówieśniczki w PL.,0.0,,,
202,GUS podaje zupełnie inne dane!! Jedna wielka ściema!!,-1.0,,,
203,Skąd te dane? GUS podaje zupełnie co innego!,-1.0,,,
204,"    Niebieski budynek wygląda jak budynek GUS przy 1 Sierpnia 21, więc dzielnica / okolica w kontekście  się zgadza",0.0,,,
205,"Jeśli będę miał jakieś pytania odnośnie jakiejś orietancji,czy tożsamości płciowej, bo czegoś nie wiem? To byście byli na mnie źli, o to, że zapytam o rzecz, którą nie wiem, zastanawia mnie itd? ",-1.0,,,
206," Powodzenia, Kornel! ",1.0,,,
207,Obym zdał tą maturę na minimum 30% w maju,0.0,,,
208,"Mam nadzieję, że angielski pójdzie lepiej niż polski, matma-",0.0,,,
209,"  Są dowody, ze ZWIĘKSZYŁY liczbę zgonów! Wystarczy przeanalizować dane GUS o śmiertelności za ostatni rok.",-1.0,,,
210," Panie Premierze to nie jest prawda. GUS na swojej stronie podaje wartość 6,5%.",-1.0,,,
211," Dane GUS 6⃣,5⃣%  czy dlatego ma być zlikwidowany?",0.0,,,
212," Czytałeś nasze dane GUS z tego tygodnia? 6,7%. Nie pleć więc bzdur",-1.0,,,
213," To pan nie wierzy GUS, który podaje 6,5% . Świat zwariował, członek rządu nie wierzy rządowej instytucji.",-1.0,,,
214," Nie prawdziwe , czy prawdziwe . Za GUS .    ",0.0,,,
215,"   wręcz przeciwne, to GUS podaje dane dla zarejestrowanych bezrobotnych, Eurostat podaje dane dla aktywnie szukających pracy",0.0,,,
216,Powodzenia mordo!!! &lt,3,1.0,,
217,"  eksport do Chin w pierwszych 11 miesiącach 2020 roku według danych GUS wyniósł 3,06 miliarda dolarów, a wartość importu z Chin do Polski do listopada 2020 roku wzrosła o 10,8% do kwoty 33,62 miliarda dolarów. Deficyt 1 do 10, ale było jeszcze gorzej 1 do 12",0.0,,,
218,"   Ja również po polsku napisałem ci ruski piesku, że jak dane zamieszcza gus to wtedy zamieszcza gus, a jak eurostat to eurostat. Ty nie panimaju by ty jestes od czegos innego",-1.0,,,
219,"   Bredzisz ruski misiu, gus inna metodologia a dla postępowych półgłówków eurostat powinien być przykazaniem,",-1.0,,,
220,"   Inne metodologie = inne dane. Akurat na dzień dzisiejszy dane GUS podają 2 razy wyższe bezrobocie, dlatego według nich Dominiś nie mógłby tak sprawnie manipulować takimi cymbałami jak ty.",-1.0,,,
221,"  To chyba Sasin liczył, bo GUS podaje dwukrotnie (dokładnie 2x) wyższą stopę bezrobocia rejestrowanego. Nierejestrowane jest szacowane na ponad 10%. Durniów szukacie? Ciągle kłamstwo, łgarstwo i bezmóżdże!  ",-1.0,,,
222," Główny urząd statystyczny podaje na 2021  6,5 % , ale co ja wiem. Oglądam TVN, nie wiem czy wierzyć eurostatowi czy rządowemu GUS.",0.0,,,
223,Trza zrepolonizować GUS,-1.0,,,
224,"  Dane z GUS są w GUS a z ministerstwa w ministerstwie... nie wiem czy pani czytała ale Naczelna Rada Lekarska powiedziała, że informacje ministerstwa o 96% zaszczepionych lekarzy są nieprawdziwe. Naprawdę zaszczepionych jest 46%. Takie są informacje z ministerstwa. Tak ze tak.",0.0,,,
225,Czemu danymi GUS się już nie chwalą?,0.0,,,
226,"   Ale przecież to są dane Eurostatu, a nie GUS-u więc metodologia jest wspólna dla wszystkich państw (nie ma to nic wspólnego z bezrobociem rejestrowanym mierzonym przez GUS)",0.0,,,
227,"     Panie Fiat, to są dane surowe z silną sezonowością. EUROSTAT ma dane wyrównane sezonowo. Poczekajmy na wyrównanie GUS.",0.0,,,
228,"    To jeszcze musicie GUS ""zrepolonizować""  ",-1.0,,,
229,Gus picks Blachowicz to win,-1.0,,,
230,wiesz że to nie prawdziwe informacje? looknij sobie do GUS,-1.0,,,
231,Proszę popatrzeć na dane GUS i proszę bez manipulacji.,-1.0,,,
232,"  1)Dane Eurostatu są z ankiet, a nie z urzędów pracy. 2) ""osoby, które znam""  to nie jest  argument. Wg wskaźnikow GUS bezrobocie jeszcze niedawno było dwucyfrowe, także warto z tym porównywać. Ludzie przestali się zapisywać?",0.0,,,
233," Najlepsze jest to, że czasem jak chce udowodnić inną tezę, to już stosuje dane GUS, a nie Eurostatu. Zawsze wybiera źródło w zależności od tego, które dane lepiej pasują do tych jego bzdur.",-1.0,,,
234,Nie wyjeżdżamy już tak chętnie. Kolejny spadek liczby emigrantów z Polski [DANE GUS] -,0.0,,,
235,"   W zależności kto dane zamieszcza. Raz zamieszcza gus raz eurostat, są to różne metodologie. Modlicie się do swojego chana by pisowcy zdychali w nędzy a tu masz ci, coraz gorzej",-1.0,,,
236,"  Czemu dzisiaj akurat wg danych Eurostatu? Raz GUS, innym razem Eurostat, w zależności, które bardziej pasują do tego mitycznego pisowskiego dobrobytu. Wybierz konkretne i się ich trzymaj, bo stajesz się coraz mniej wiarygodny.",-1.0,,,
237,"  3.1 to bzdura, wystarczy spojrzeć na GUS",-1.0,,,
238,"   Nie ma jeszcze danych za luty z Eurostatu, są tylko te GUS-owskie, ale to co innego (GUS mierzy bezrobocie rejestrowane, Eurostat to realne)",0.0,,,
239,"Nie wiem, czy wiecie, ale NBP zaprzestał badań oczekiwań inflacyjnych konsumentów. Zgadnijcie dlaczego   Podpowiedź: zobaczcie na oczekiwania inflacyjne przedsiębiorstw (wg NBP) i konsumentów (wg GUS).   Następnie uzupełnijcie zdanie: inflacja + kryzys = ..................  ",0.0,,,
240,Rynek najmu białą plamą w statystykach GUS   przez,0.0,,,
241,"Niezły rozstrzał  Rozumiem, że GUS jeszcze nie został ""zrepolonizowany"" ... więc posługujemy się aktualnie Eurostatem który przyjmuje inne założenia  ",-1.0,,,
242,A gdyby tak  White = bueno zwykłe?  Ja lubię white i zwykłe.,0.0,,,
243,"Zastanawiam czy nie zrobić własnego carrda? Chociaż, nie wiem...",0.0,,,
244,Piękny masz carrd!! &lt,3,1.0,,
245," Zobaczysz jak się dorwą do abonamentów RTV, bo GUS dzięki ustawie o powszechnym spisie dorwał się do danych abonentów wszystkich operatorów telekomunikacyjnych. Porównają sobie z bazą poczty i pojadą każdego...",-1.0,,,
246," Totalni uważają, że wyliczenia Eurostatu opierają się na rzekomo zakłamanych danych przekazywanych przez pis. Takie podłe jednostki z tych totalsow. J. GUS Piechociński i Le Ba są dla nich autorytetami.",-1.0,,,
247,hei manieszzz,0.0,,,
248,"Stopa bezrobocia to jeden z mierników rynku pracy. Musimy patrzeć kompleksowo. Liczba pracujących wg EUROSTAT na koniec IV kw. była nadal niższa o ponad 180 tys. niż przed kryzysem (czarna linia). Zresztą dane są mocno ""mgliste"" . Dane GUS w styczniu pokazują odwrót tendencji.  ",0.0,,,
249," Wciąż nie.   Ale przecież to nie komentarz, tylko cyfry w pocie czoła wyciągnięte z CEIDG/GUS.",0.0,,,
250," To są dwie metodologie, 6,5 proc. to jest bezrobocie rejestrowe, czyli odsetek aktywnych na rynku pracy, którzy zarejestrowali się w UP. Eurostat podaje dane z ankietowego BAEL, które GUS robi raz na kwartał. To jest ustandaryzowana metodologia, dlatego da się porównać w UE.",0.0,,,
251,Opiera się na GUS,0.0,,,
252,"  Pst, ale wiesz, że to badanie Eurostatu, a nie GUS-u, więc jest dokładnie na odwrót do tego co piszesz ? GUS bada bezrobocie rejestrowane, Eurostat realne.",0.0,,,
253," A po polsku: GUS bierze dane z urzędów pracy, a Eurostat z ankiet.",0.0,,,
254,"     Dane wg GUS (z ich strony www)  Liczba pracujących w I kw 2010 : 15,38 mln Liczba pracujących w III kw 2020 : 16,42 mln  Wychodzi na to, że przez 10 lat przybyło koło 1 mln miejsc pracy",0.0,,,
255,"Wskaźnik cen dóbr inwestycyjnych za IV kwartał 2020 r. w stosunku do III kwartału 2020 r. wzrósł o 0,5 %.      GUS statystyki CPI WskaźnikCen statystyki inflacja  ",0.0,,,
256,„GUS: Na 1000 osób pracujących przypada już 860 osób bez pracy. Aktywność zawodowa Polaków niepokojąco spada”,0.0,,,
257," Wg GUS na koniec 2018 r. pow. 3 mies. za granicą przebywało 1222,8 tys. mężczyzn i 1232,2 tys. kobiet, czyli bardzo podobne liczby. Trzeba by sprawdzić wg wieku i uwzględnić powroty.",0.0,,,
258," Wosiu , sieroto ty moja analityczna . „GUS: Na 1000 osób pracujących przypada już 860 osób bez pracy. Aktywność zawodowa Polaków niepokojąco spada”  ",0.0,,,
259," Skąd te dane? Bo wg GUS stopa bezrobocia w styczniu 2021 wyniosła 6,5%.",0.0,,,
260,Metodologia Eurostatu w odróżnieniu od GUS nie opiera się na rejestrowanym bezrobociu.,0.0,,,
261," Widać, że Wikipedia to ,,wszelkie źródło'' ",0.0,,,
262,"Mam wrażenie, że pomyliłem wzory z matmy- :((((",0.0,,,
263," Obrzydliwe, gosciuwo.  Ona ma 16 lat, a nie 18??? Jest nadal dzieckiem, a nie dorosłą, więc przestań łaskawie seksualizowac postacie z BNHA ",-1.0,,,
264,"  Od agencji ratingowych, przez różne banki po różne inne agencje aż po Eurostat. GUS też to robi (jakbyś się pytał)",0.0,,,
265,"   Inflacja emerycka według GUS to 3,9%  Waloryzacja to 4,24% (brutto), netto to jakieś 3,5% ... czyli brakuje 0,4% do wyrównania inflacji.  A nie uwzględniłem jeszcze składki zdrowotnej.",0.0,,,
266,"Statystyka bezrobocia cieszy, ale do pełni szczęścia brakuje uwzględnienia salda migracji zagranicznych za ten okres (wg GUS z kraju między 2002 a 2018 wyjechało ok. 1,8 mln ludzi). To przede wszystkim otwarcie unijnego rynku pracy zlikwidowało nam bezrobocie.",0.0,,,
267,"     to naprawdę bez znaczenia (ps. mediana to też średnia), dane GUS czy MF są żenująco zaniżone przez ich metodologię  przypuszczam, że po części celowo - dlaczego państwo ma w tym interes, spróbujcie wykminić sami",-1.0,,,
268,"     okej, czyli jeszcze większy odjazd niż GUS xD ostro  no, ale potem wyjdzie potężny Zandberg i powie że przeprowadzili poważne wyliczenia w oparciu o konkretne dane - a ty co prawaku, dalej dowody anegdotyczne że 3000 na rękę to nie jest relatywne bogactwo",-1.0,,,
269,Przecież to nie jest powód by pozbawiać was pomocy z tarczy. Od momentu zmiany w KRS pomoc się wam należy a GUS niech się wozi ze swoim systemem choćby do przyszłego stulecia to nie wasza brocha .,-1.0,,,
270,"  No tak, bo wczesniej nikt nie umierał a coroczne dane GUS o liczbie śmierci to był przejaw braku rozumu.",-1.0,,,
271,"    dyskusyjna teza, nie przyjąłbym tego w ciemno  ale wciąż pomijasz najważniejsze, podpowiedź: sprawdź, jak GUS definiuje ""przeciętne miesięczne wynagrodzenie"" i pomyśl czego brakuje XD",-1.0,,,
272,"    nie chodzi o zatrudnionych nielegalnie, tylko o to z jakich przedsiębiorstw i o jakich pracownikach GUS zbiera dane",0.0,,,
273," Powiemy: poczekajmy, aż zniknie osłona miejsc pracy wynikająca z tarcz i odnotuje to GUS.",0.0,,,
274,"    to bzdura oparta na danych GUS, które opisują zaledwie wycinek rzeczywistości",-1.0,,,
275,To już sobie wyjaśniliśmy ,),0.0,,
276,BAEL to też !,0.0,,,
277,"  GUS i ankieta, gdzie można wszystko powiedzieć. Tak jasne.  Do tego niedługo kończy się tarcza antykryzysowa gdzie pracownik był chroniony przez 12 miesięcy od otrzymania pomocy finansowej.  A dalej sporo branż jest uziemionych.",0.0,,,
278," Tak, wiem, że BAEL jest bardziej wiarygodny, niż GUS, aczkolwiek patrząc na to, co dzieje się wokół mnie mam wrażenie, że też już przestaje wyłapywać wszystkie kryzysowe konfiguracje",0.0,,,
279," Ja służbowo mam tylko same obowiązki.  Obowiązki podatkowe, obowiązki sprawozdawcze do GUS i UKE, obowiązki podatkowe, obowiązki opłat wobec organizacji Zarządzających Prawami Autorskimi : ZASP, ZAIKS, SPF, STOART, obowiązki wynikające z ustawy o powszechnym spisie ludności...",-1.0,,,
280," Dobrze, że nikt nie pokazał Panu budżetu kroczącego - dopiero by Pan szok poznawczy przeżył. Do roczników GUS też proszę nie zaglądać...",-1.0,,,
281,puknij się w głowę człowieku! widziałeś dane GUS?,-1.0,,,
282,"  Inflacja emerycka według GUS to 3,9%  Waloryzacja to 4,24% (brutto), netto to jakieś 3,5% ... czyli brakuje 0,4% do wyrównania inflacji.",0.0,,,
283,"Wkrótce spis powszechny a właściwie samospis internetowy . Przygotowujemy się wg. metodologii GUS . Ilość osób w gospodarstwie - więcej niż 1 mniej niż 6 . Powierzchnia mieszkania - 10 % większa niż sąsiada Piętro -  budynek 4 piętrowy , Dochód roczny - 4 % wyższy od w 2019  itd.",0.0,,,
284," Jak jest rozmowa o ZUS i emeryturach, to mówi się o średniej długości życia wyliczonej przez GUS, czy może pani reprezentującą ZUS wstaje i mówi ""a mój dziadek przeżył 110 lat"" i od tej pory przyjmuje się ten wiek jako norme?  Bezdenna idiotka.  ",-1.0,,,
285,To spróbuj w GUS.,0.0,,,
286," Bo tak stety lub niestety jest. W PL jest 13,6 mln gosp. domowych. Wg GUS tylko 3,2% Polaków nie posiada telewizora. Zatem powinno być zajestrowanych ok 13 mln odbiorników  w gosp dom plus firmy. Zgodność abonamentu z Konstytucją potwierdził TK za czasów SLD.",0.0,,,
287," Szanowna Pani, dane GUS to klasyczny przykład, że istnieją kłamstwa, wielkie kłamstwa i statystyka. To gdzie pracują ci młodzi ludzie na umowach zlecenia lub o dzieło, skoro nie w gospodarce narodowej - na Księżycu, na Marsie czy jeszcze gdzieś indziej?",-1.0,,,
288," Dobra wiadomość jest taka, że liczba chorych wg Google Trends ma tendencję spadkową, raczej długoterminową. Zła jest taka że to się normalizuje na poziomie rzędu 30.000 zachorowań dziennie, śmiertelność w GUS będzie wciąż około 130% średnich z 10 lat...",1.0,,,
289,"  Masz tu tępy resortowy dzwonie ceny prądu taryfy G-11 z GUS i sobie porównaj. Za PO ? Ty peowski pomiocie, lepiej ci teraz żyje nakupiłeś urządzeń i żre ci prąd ale ktoś cię rucha a ty o tym nie wiesz.  ",-1.0,,,
291,"   W grudniu 2020 zgłosiliśmy do KRS jako przeważający PKD: 93, 19, Z,. W KRS jest ujawniony jako przeważający, ale w systemie REGON przeważający to nadal 'Działalność pozostałych organizacji ...'. Pani z GUS tłumaczy, że fundacje i stowarzyszenia tak mają narzucane przez system.",0.0,,,
292,Tamia - Poetry,0.0,,,
293,"   Zgadza się. W Raporcie są takie liczby. Jeśli to kwestia metodologii (np. nie/pełne tygodnie), to jest to ich błąd, bo nie powinno się stosować różnych przy porównywaniu. GUS jest zgodny z 2020 i rozbieżny w 2019. Różnica jest większa od tygodnia z największą ilością zgonów.",0.0,,,
294,"    Tak ostatni słupek GUS ""Na podstawie art. 20 pkt 1 lit. a ustawy z dnia 17 grudnia 1998 r. o emeryturach i rentach z Funduszu Ubezpieczeń Społecznych (Dz. U. z 2020 r. poz. 53) ogłasza się, że przeciętne wynagrodzenie w gospodarce narodowej w 2019 r. wyniosło 4918,17 zł"" kłamiesz",-1.0,,,
